Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
97,27,22/04,13:15:52,145
98,27,22/04,15:38:33,542
99,27,22/04,18:44:05,120
100,27,22/04,18:51:05,1
101,27,22/04,19:04:47,83
102,27,23/04,02:51:59,135
103,27,23/04,02:59:21,181
104,27,23/04,03:21:12,68
105,27,23/04,03:41:38,19
106,27,23/04,04:12:56,72
107,27,23/04,04:21:56,6
108,27,23/04,04:43:00,18
109,27,23/04,04:47:51,725
110,27,23/04,05:09:19,1
111,27,23/04,05:17:15,1038
112,27,23/04,05:39:40,1
113,27,23/04,05:45:08,154
114,27,23/04,05:58:49,305
115,27,23/04,06:25:55,9
116,45,23/04,06:34:15,9
117,29,23/04,06:41:08,107
118,27,23/04,06:47:51,1
119,27,23/04,07:49:37,126
120,27,23/04,10:07:07,433
121,27,23/04,12:15:08,17
122,27,23/04,12:58:42,721
123,27,23/04,13:26:54,1
124,27,23/04,13:32:11,543
125,27,23/04,13:45:43,368
126,27,23/04,14:10:19,31
127,27,23/04,14:19:45,102
128,27,23/04,14:31:57,688
129,27,23/04,14:48:18,151
130,27,23/04,16:10:49,1
131,27,23/04,16:15:17,4
132,29,23/04,16:34:54,16
133,29,23/04,16:49:26,1
134,29,23/04,21:09:12,4
135,29,23/04,21:18:24,1770
136,27,24/04,01:06:52,366
137,27,24/04,01:33:16,861
138,29,24/04,01:49:35,1
139,27,24/04,01:57:00,639
140,27,24/04,02:12:58,1
141,27,24/04,02:17:43,290
142,27,24/04,02:27:08,1
143,27,24/04,02:42:46,1
144,27,24/04,02:47:25,1
145,27,24/04,02:52:17,1
146,27,24/04,02:57:25,1
147,27,24/04,03:03:22,474
148,27,24/04,03:25:44,399
149,29,24/04,03:41:45,10
150,27,24/04,03:39:23,167
151,27,24/04,03:47:33,1
152,29,24/04,03:57:11,39
153,29,24/04,04:06:10,281
154,29,24/04,04:17:13,1
155,29,24/04,04:22:42,132
156,29,24/04,04:35:18,1344
157,27,24/04,05:02:17,2835
158,27,24/04,05:55:02,215
159,29,24/04,06:06:17,6
160,27,24/04,06:23:58,1642
161,27,24/04,06:59:12,1
162,27,24/04,07:12:09,1
163,27,24/04,07:33:14,1744
164,27,24/04,08:15:32,11
165,27,24/04,08:31:31,995
166,27,24/04,09:09:35,13
167,27,24/04,09:42:54,218
168,27,24/04,10:00:08,18
169,27,24/04,10:13:05,594
170,27,24/04,10:32:09,152
171,27,24/04,10:44:12,2857
172,27,24/04,11:40:47,46
173,27,24/04,11:55:35,38
174,27,24/04,12:46:05,183
175,27,24/04,12:55:56,20
176,27,24/04,13:04:59,139
177,27,24/04,13:13:15,1
178,27,24/04,13:18:10,1
179,27,24/04,13:27:29,720
180,27,24/04,13:44:28,652
181,27,24/04,15:34:57,245
182,29,24/04,16:12:42,19
183,27,24/04,16:48:17,52
184,27,24/04,16:55:47,101
185,29,24/04,17:14:36,279
186,29,24/04,17:41:14,19
187,27,24/04,17:49:07,1
188,29,24/04,17:47:04,642
189,27,24/04,17:55:54,202
190,29,24/04,18:02:45,30
191,29,24/04,18:21:41,240
192,27,24/04,18:26:59,58
193,27,24/04,18:33:08,1774
194,27,24/04,19:13:48,115
195,27,24/04,19:26:26,97
196,27,24/04,19:39:45,1
197,27,24/04,20:10:21,9
198,27,24/04,20:15:31,704
199,29,24/04,21:02:45,1763
200,27,24/04,21:29:37,265
201,27,24/04,21:44:57,1
202,29,24/04,21:51:00,1
203,29,24/04,21:56:39,1
204,29,24/04,22:01:26,2091
205,29,24/04,22:41:14,16
206,29,24/04,22:46:42,1245
207,27,24/04,23:12:57,93
208,27,24/04,23:23:59,643
209,27,25/04,00:10:39,3663
210,27,25/04,01:18:07,2547
211,27,25/04,02:06:14,44
212,27,25/04,02:16:49,58
213,27,25/04,02:25:47,420
214,27,25/04,02:42:39,111
215,29,25/04,01:39:57,9243
216,27,25/04,02:50:51,8960
217,29,25/04,04:20:57,4213
218,29,25/04,06:07:27,63
219,27,25/04,05:24:54,2736
220,29,25/04,06:17:15,1
221,27,25/04,06:37:47,78
222,27,25/04,07:08:32,760
223,27,25/04,07:30:46,149
224,29,25/04,07:41:44,41
225,29,25/04,07:46:57,91
226,29,25/04,07:53:38,79
227,27,25/04,07:49:04,442
228,29,25/04,08:19:47,435
229,27,25/04,08:41:59,393
230,27,25/04,08:53:16,314
231,27,25/04,09:07:26,1
232,27,25/04,09:25:52,1
233,27,25/04,09:42:36,169
234,42,25/04,11:07:36,279
235,27,25/04,11:52:15,11
236,27,25/04,14:52:19,49
237,29,25/04,16:16:18,1
238,27,25/04,17:09:51,37
239,27,25/04,17:19:30,385
240,29,25/04,18:42:03,8
241,27,25/04,18:41:11,249
242,29,25/04,18:49:56,1
243,27,25/04,18:49:45,86
244,27,25/04,18:59:47,3
245,27,25/04,19:48:44,208
246,27,25/04,19:57:27,2757
247,29,25/04,19:53:11,3051
248,27,25/04,21:10:55,1
249,29,25/04,21:09:01,188
250,27,25/04,21:35:01,2
251,29,25/04,21:43:57,88
252,27,25/04,21:47:29,1
253,27,25/04,22:12:56,1
254,29,25/04,22:09:51,899
255,27,26/04,01:50:25,1
256,29,26/04,04:07:49,12
257,27,26/04,04:16:31,194
258,27,26/04,04:38:25,3812
259,29,26/04,05:35:11,1062
260,29,26/04,05:59:20,67
261,27,26/04,06:06:18,295
262,29,26/04,06:06:22,848
263,27,26/04,06:17:47,613
264,27,26/04,06:39:13,1366
265,27,26/04,07:06:44,49
266,27,26/04,08:24:09,400
267,27,26/04,08:37:48,379
268,27,26/04,08:53:51,346
269,29,26/04,08:45:40,910
270,27,26/04,09:05:23,8
271,27,26/04,11:16:53,1
272,27,26/04,12:26:59,548
273,27,26/04,13:10:52,364
274,27,26/04,13:28:59,53
275,27,26/04,13:37:28,126
276,27,26/04,13:46:59,38
277,27,26/04,14:14:35,12
278,27,26/04,14:32:04,1
279,29,26/04,14:32:07,2
280,27,26/04,15:05:55,344
281,27,26/04,15:33:45,11
282,27,26/04,15:56:51,479
283,27,26/04,16:14:44,7
284,27,26/04,16:22:57,1
285,27,26/04,16:37:53,87
286,27,26/04,17:57:44,910
287,27,26/04,18:17:18,92
288,27,26/04,18:33:43,121
289,45,26/04,18:39:46,132
290,27,26/04,19:34:01,429
291,27,26/04,20:49:38,25
292,27,26/04,22:55:16,1092
293,27,27/04,00:02:15,6293
294,27,27/04,03:18:22,349
295,27,27/04,03:37:03,125
296,27,27/04,03:47:44,350
297,27,27/04,03:59:29,53
298,29,27/04,04:34:47,233
299,29,27/04,04:49:27,249
300,29,27/04,05:00:04,1334
301,29,27/04,05:28:03,186
302,27,27/04,04:05:33,6339
303,29,27/04,05:41:47,570
304,27,27/04,06:01:52,299
305,29,27/04,06:03:35,205
306,29,27/04,06:25:54,12
307,27,27/04,06:28:34,1039
308,27,27/04,06:51:12,335
309,29,27/04,07:00:31,160
310,27,27/04,07:15:11,91
311,29,27/04,07:55:02,4
312,27,27/04,07:56:21,1
313,27,27/04,08:09:59,9
314,27,27/04,08:46:26,766
315,29,27/04,09:03:46,1
316,29,27/04,09:36:24,196
317,29,27/04,09:50:12,1
318,42,27/04,10:34:39,47
319,29,27/04,11:05:18,12
320,29,27/04,11:46:57,72
321,29,27/04,11:55:53,147
322,27,27/04,13:59:32,212
323,29,27/04,14:59:33,95
324,29,27/04,15:11:31,3
325,29,27/04,15:19:37,80
326,29,27/04,15:27:34,1
327,29,27/04,16:05:53,16
328,29,27/04,16:12:43,224
329,27,27/04,16:37:42,1
330,29,27/04,17:40:16,1
331,29,27/04,17:55:54,14
332,43,27/04,18:04:26,1
333,29,27/04,18:42:53,86
334,27,27/04,19:16:04,94
335,29,27/04,19:06:01,700
336,29,27/04,19:22:31,1
337,27,27/04,19:34:52,2313
338,27,27/04,20:18:04,349
339,27,27/04,20:28:32,605
340,27,27/04,20:43:11,1
341,27,27/04,20:48:34,551
342,27,27/04,21:03:06,1607
343,29,27/04,22:16:30,22
344,27,27/04,21:41:56,2172
345,27,27/04,22:22:36,35
346,29,27/04,22:50:19,122
347,29,27/04,23:07:48,1
348,29,27/04,23:13:07,240
349,27,27/04,22:28:44,3246
350,29,27/04,23:22:26,104
351,29,27/04,23:28:48,1
352,27,27/04,23:27:46,366
353,29,27/04,23:33:09,137
354,27,27/04,23:38:46,96
355,29,27/04,23:48:16,231
356,27,27/04,23:50:14,349
357,29,27/04,23:57:59,106
358,27,28/04,00:22:37,1
359,27,28/04,00:27:01,126
360,29,28/04,00:34:03,221
361,27,28/04,00:34:00,235
362,29,28/04,00:42:25,202
363,27,28/04,00:42:37,230
364,27,28/04,01:11:43,1
365,27,28/04,01:18:59,24
366,27,28/04,01:28:20,1
367,27,28/04,01:35:09,94
368,27,28/04,01:42:57,1
369,27,28/04,01:48:54,248
370,27,28/04,01:58:56,1
371,27,28/04,02:03:40,132
372,29,28/04,02:11:11,1
373,27,28/04,02:13:54,1
374,29,28/04,02:22:14,624
375,29,28/04,02:44:32,154
376,29,28/04,02:57:56,491
377,29,28/04,03:12:50,1
378,29,28/04,03:18:15,1
379,29,28/04,03:38:32,89
380,29,28/04,03:48:54,542
381,29,28/04,04:16:14,34
382,29,28/04,04:23:11,72
383,27,28/04,04:58:14,199
384,29,28/04,05:06:03,204
385,29,28/04,05:16:50,186
386,29,28/04,05:30:26,179
387,27,28/04,05:08:19,2486
388,29,28/04,05:50:02,410
389,29,28/04,06:29:28,205
390,29,28/04,06:43:02,342
391,27,28/04,06:34:15,1227
392,27,28/04,07:11:11,41
393,27,28/04,07:43:33,19
394,27,28/04,08:00:42,1
395,27,28/04,08:06:25,41
396,27,28/04,08:21:42,1
397,27,28/04,08:29:30,179
398,27,28/04,09:12:29,137
399,27,28/04,09:59:45,599
400,27,28/04,10:41:20,287
401,27,28/04,10:52:41,540
402,27,28/04,11:16:21,34
403,27,28/04,11:22:55,971
404,27,28/04,12:00:49,392
405,27,28/04,12:12:30,430
406,27,28/04,12:38:31,428
407,27,28/04,12:58:39,31
408,27,28/04,13:05:08,531
409,29,28/04,13:14:47,11
410,29,28/04,14:51:17,1
411,27,28/04,16:08:15,964
412,27,28/04,17:46:41,66
413,27,28/04,18:14:09,3
414,29,28/04,18:17:13,479
415,29,28/04,18:55:42,1
416,27,28/04,18:53:13,335
417,27,28/04,19:24:30,175
418,27,28/04,19:33:07,362
419,29,28/04,19:39:49,213
420,27,28/04,19:58:08,1
421,29,28/04,20:13:51,390
422,29,28/04,20:30:38,376
423,29,28/04,20:44:32,188
424,29,28/04,20:53:38,2
425,29,28/04,20:58:40,179
426,27,28/04,21:01:38,4
427,29,28/04,21:12:55,114
428,27,28/04,21:21:01,182
429,29,28/04,21:20:11,331
430,29,28/04,21:33:03,3
431,27,28/04,21:30:26,222
432,29,28/04,21:39:41,1
433,29,28/04,21:49:31,386
434,29,28/04,22:20:13,507
435,27,28/04,22:23:15,544
436,27,28/04,22:36:48,1
437,27,28/04,22:41:56,1
438,27,28/04,22:48:37,614
439,27,28/04,23:07:24,424
440,27,28/04,23:20:24,31
441,27,28/04,23:25:58,1
442,29,29/04,00:25:31,1
443,29,29/04,00:49:25,1
444,29,29/04,01:01:17,155
445,29,29/04,01:15:48,3
446,27,29/04,00:22:44,3571
447,27,29/04,01:27:00,25
448,29,29/04,01:27:39,327
449,27,29/04,01:41:41,1
450,29,29/04,01:46:42,1
451,27,29/04,03:04:07,1
452,27,29/04,03:12:46,1
453,27,29/04,03:20:44,152
454,29,29/04,03:22:37,1299
455,29,29/04,03:48:54,774
456,29,29/04,04:06:47,1
457,27,29/04,04:13:20,1
458,29,29/04,04:12:53,32
459,29,29/04,04:18:22,209
460,29,29/04,04:26:55,1
461,29,29/04,04:32:33,72
462,27,29/04,05:22:02,81
463,27,29/04,05:27:51,56
464,27,29/04,05:33:16,57
465,27,29/04,05:40:22,412
466,29,29/04,05:47:15,3
467,29,29/04,05:52:21,596
468,27,29/04,05:52:37,606
469,27,29/04,06:11:30,8
470,29,29/04,06:06:49,321
471,29,29/04,06:18:21,1
472,27,29/04,06:20:52,1
473,27,29/04,06:27:16,56
474,27,29/04,06:37:29,114
475,29,29/04,07:43:08,1
476,27,29/04,07:46:40,7
477,29,29/04,07:47:57,1
478,29,29/04,08:01:55,1
479,27,29/04,08:03:00,184
480,27,29/04,08:20:19,193
481,27,29/04,08:30:52,114
482,29,29/04,09:02:01,288
483,29,29/04,09:22:47,8
484,27,29/04,10:13:44,159
485,29,29/04,10:43:45,177
486,29,29/04,11:37:36,5
487,27,29/04,14:39:00,376
488,27,29/04,15:46:04,1
489,27,29/04,16:20:50,2311
490,27,29/04,17:36:17,1
491,29,29/04,17:45:25,5
492,27,29/04,18:39:48,488
493,27,29/04,19:06:02,48
494,27,29/04,19:11:19,4
495,29,29/04,19:33:51,295
496,29,29/04,19:49:43,1
497,29,29/04,20:04:08,107
498,29,29/04,20:22:05,1
499,27,29/04,19:32:00,5994
500,27,29/04,21:16:40,17
501,27,29/04,21:26:25,926
502,27,29/04,21:52:27,1
503,27,29/04,22:02:05,1331
504,29,29/04,22:36:55,1
505,27,29/04,22:34:23,322
506,27,29/04,22:45:39,27
507,27,29/04,23:29:16,1
508,29,29/04,23:34:17,398
509,27,29/04,23:46:04,1
510,29,29/04,23:46:01,14
511,27,29/04,23:51:13,1
512,29,30/04,00:08:02,607
513,29,30/04,02:42:31,184
514,29,30/04,02:50:21,3
515,29,30/04,02:55:08,1
516,29,30/04,04:13:12,6
517,29,30/04,04:18:51,1
518,29,30/04,04:24:20,1
519,29,30/04,04:34:30,1
520,29,30/04,04:50:51,1
521,29,30/04,04:58:10,496
522,29,30/04,05:13:20,1722
523,29,30/04,05:51:18,509
524,27,30/04,00:09:20,21049
525,29,30/04,06:13:55,6
526,29,30/04,06:21:53,191
527,27,30/04,06:31:45,639
528,29,30/04,10:31:00,366
529,29,30/04,11:00:59,292
530,29,30/04,11:11:50,431
531,29,30/04,11:23:42,1267
532,27,30/04,11:48:40,5
533,29,30/04,11:53:20,74
534,27,30/04,11:56:47,1
535,29,30/04,12:39:17,34
536,29,30/04,12:48:27,7
537,27,30/04,13:45:34,1
538,29,30/04,14:26:43,285
539,29,30/04,15:12:29,1019
540,29,30/04,15:35:42,15
541,27,30/04,15:41:35,543
542,42,30/04,16:22:13,1
543,27,30/04,16:54:15,210
544,29,30/04,17:13:32,524
545,29,30/04,17:26:48,1
546,29,30/04,17:33:28,315
547,29,30/04,18:11:00,312
548,27,30/04,18:59:45,1
549,27,30/04,19:14:23,250
550,27,30/04,20:28:41,4
551,27,30/04,23:36:54,267
552,27,30/04,23:45:55,207
553,27,30/04,23:57:18,1346
554,27,01/05,00:24:11,207
555,27,01/05,00:32:14,105
556,27,01/05,00:59:43,1561
557,27,01/05,01:31:41,147
558,27,01/05,01:53:06,21
559,27,01/05,02:05:13,2
560,27,01/05,02:24:28,1
561,27,01/05,02:32:26,238
562,27,01/05,02:44:12,2308
563,27,01/05,03:30:32,1
564,27,01/05,03:54:00,913
565,29,01/05,04:07:06,987
566,27,01/05,04:19:40,643
567,29,01/05,04:28:16,1351
568,29,01/05,04:56:42,231
569,29,01/05,05:05:57,1
570,29,01/05,05:14:17,2
571,29,01/05,05:21:00,274
572,27,01/05,05:13:17,1638
573,29,01/05,05:37:03,550
574,27,01/05,05:47:08,169
575,29,01/05,05:50:49,43
576,29,01/05,06:00:01,69
577,29,01/05,06:49:47,198
578,27,01/05,07:38:29,11
579,45,01/05,07:41:11,113
580,45,01/05,07:57:05,122
581,27,01/05,08:09:54,4
582,27,01/05,09:20:55,185
583,29,01/05,11:25:52,435
584,27,01/05,12:09:24,1
585,29,01/05,13:04:06,1
586,29,01/05,13:09:02,1
587,29,01/05,13:13:52,813
588,27,01/05,13:33:27,6
589,29,01/05,13:32:27,87
590,27,01/05,14:35:58,387
591,29,01/05,14:53:54,5
592,29,01/05,14:58:18,213
593,27,01/05,14:48:00,1042
594,29,01/05,15:28:43,1
595,27,01/05,15:28:33,108
596,27,01/05,15:35:27,518
597,29,01/05,17:23:25,55
598,29,01/05,17:54:17,352
599,27,01/05,18:12:37,348
600,27,01/05,18:40:44,394
601,27,01/05,19:00:40,46
602,49,01/05,19:02:47,214
603,29,01/05,19:10:08,233
604,27,01/05,19:09:52,378
605,27,01/05,19:24:48,86
606,27,01/05,19:32:22,1342
607,27,01/05,19:59:11,1060
608,27,01/05,20:23:25,15
609,27,01/05,20:56:24,192
610,27,01/05,21:25:42,1
611,27,01/05,21:30:26,3712
612,29,01/05,22:41:30,9
613,29,01/05,22:46:25,1
614,29,01/05,23:03:33,12
615,29,01/05,23:09:16,169
616,29,01/05,23:24:22,112
617,29,01/05,23:33:00,1
618,29,01/05,23:37:40,1
619,29,01/05,23:47:21,1
620,29,01/05,23:59:53,472
621,29,02/05,00:23:56,79
622,29,02/05,00:46:16,69
623,29,02/05,02:13:36,635
624,29,02/05,02:55:22,232
625,29,02/05,03:04:07,1
626,29,02/05,03:23:53,17
627,27,02/05,03:25:55,125
628,27,02/05,03:34:56,1
629,27,02/05,03:59:58,188
630,27,02/05,04:08:13,1
631,27,02/05,04:31:58,1
632,29,02/05,05:13:33,452
633,27,02/05,05:14:11,451
634,29,02/05,05:26:22,160
635,27,02/05,05:32:13,174
636,29,02/05,05:36:02,145
637,27,02/05,08:10:33,415
638,29,02/05,08:16:53,382
639,27,02/05,08:27:56,60
640,46,02/05,08:31:02,1
641,29,02/05,09:07:26,1
642,27,02/05,09:06:52,538
643,27,02/05,13:33:19,1
644,27,02/05,14:22:32,297
645,27,02/05,15:04:14,83
646,29,02/05,15:14:56,29
647,29,02/05,15:19:44,18
648,27,02/05,15:30:19,8
649,27,02/05,15:37:52,254
650,46,02/05,16:42:43,1
651,27,02/05,17:23:56,184
652,27,02/05,17:34:31,263
653,27,02/05,18:28:17,215
654,27,02/05,18:41:21,356
655,29,02/05,18:47:34,1
656,27,02/05,18:58:51,1
657,29,02/05,18:57:12,610
658,29,02/05,19:15:44,65
659,29,02/05,19:22:06,1
660,27,02/05,22:26:27,71
661,29,02/05,22:38:53,41
662,27,02/05,22:36:12,1661
663,29,02/05,23:40:48,1
664,27,02/05,23:09:31,4040
665,27,03/05,00:22:40,820
666,29,03/05,00:36:41,26
667,27,03/05,00:41:49,1151
668,29,03/05,00:49:48,1719
669,27,03/05,01:14:15,492
670,29,03/05,01:22:52,28
671,29,03/05,01:27:40,950
672,27,03/05,01:30:39,2474
673,27,03/05,02:18:19,1
674,29,03/05,02:16:58,274
675,27,03/05,02:26:29,338
676,27,03/05,02:41:04,1
677,29,03/05,02:29:17,1419
678,27,03/05,03:08:45,343
679,27,03/05,03:21:01,123
680,29,03/05,02:58:04,2772
681,27,03/05,03:27:28,2297
682,29,03/05,03:58:09,753
683,27,03/05,04:13:49,142
684,29,03/05,04:22:29,30
685,27,03/05,04:28:00,11
686,29,03/05,04:31:04,1
687,27,03/05,04:54:07,112
688,29,03/05,04:35:43,1849
689,27,03/05,05:04:32,495
690,29,03/05,05:13:26,1
691,27,03/05,05:19:00,151
692,27,03/05,05:26:12,114
693,29,03/05,05:21:44,412
694,29,03/05,05:33:16,867
695,27,03/05,05:51:45,2
696,27,03/05,06:46:16,1
697,27,03/05,08:00:39,18
698,27,03/05,08:25:13,1
699,27,03/05,09:16:16,1
700,27,03/05,09:21:40,1
701,27,03/05,11:44:58,469
702,29,03/05,11:59:57,1
703,29,03/05,12:05:50,71
704,29,03/05,12:16:28,279
705,29,03/05,12:28:43,1
706,29,03/05,12:39:05,1
707,29,03/05,12:43:36,1
708,29,03/05,12:48:10,1
709,29,03/05,12:53:36,288
710,29,03/05,13:08:08,617
711,29,03/05,13:23:10,349
712,29,03/05,13:35:27,15
713,29,03/05,13:42:24,8
714,27,03/05,13:50:02,2
715,29,03/05,13:52:48,7
716,29,03/05,14:00:08,320
717,29,03/05,14:17:29,5
718,27,03/05,13:55:30,1968
719,27,03/05,14:40:54,44
720,29,03/05,14:40:53,187
721,29,03/05,14:57:32,78
722,27,03/05,14:58:42,261
723,27,03/05,15:08:12,423
724,29,03/05,15:08:35,465
725,27,03/05,16:04:49,289
726,27,03/05,16:57:08,5
727,27,03/05,17:17:50,254
728,27,03/05,17:27:51,182
729,27,03/05,18:39:13,5
730,29,03/05,19:09:55,120
731,27,03/05,19:27:04,2416
732,29,03/05,20:43:11,167
733,29,03/05,21:03:19,1
734,27,03/05,20:16:59,2806
735,27,03/05,21:08:42,1
736,29,03/05,21:36:06,1
737,27,03/05,21:13:17,1765
738,29,03/05,21:50:03,1
739,27,03/05,21:47:20,704
740,27,03/05,22:11:53,446
741,29,03/05,21:58:20,2740
742,29,03/05,22:52:00,117
743,29,03/05,23:06:52,1
744,29,03/05,23:11:20,74
745,29,03/05,23:22:17,1
746,29,03/05,23:29:44,86
747,29,03/05,23:37:52,571
748,27,03/05,22:35:07,4461
749,27,04/05,00:03:27,14
750,29,04/05,01:11:30,23
751,29,04/05,01:16:16,173
752,27,04/05,01:09:57,2782
753,27,04/05,02:04:51,355
754,29,04/05,01:23:31,3191
755,29,04/05,02:23:14,75
756,29,04/05,02:44:48,1
757,27,04/05,02:16:44,4426
758,29,04/05,03:16:21,1391
759,29,04/05,03:47:02,53
760,29,04/05,03:53:45,276
761,29,04/05,04:03:31,1
762,29,04/05,04:13:04,1
763,29,04/05,04:30:44,79
764,27,04/05,04:32:50,1
765,29,04/05,04:45:36,2
766,29,04/05,04:54:16,11
767,29,04/05,05:03:09,1
768,29,04/05,05:08:16,1
769,29,04/05,05:20:30,334
770,29,04/05,05:32:51,5
771,29,04/05,05:38:52,747
772,27,04/05,05:43:31,538
773,29,04/05,06:06:24,1182
774,29,04/05,06:35:03,490
775,27,04/05,06:06:21,2216
776,29,04/05,07:02:03,114
777,27,04/05,07:07:48,832
778,27,04/05,07:33:58,1
779,27,04/05,07:47:21,69
780,27,04/05,07:53:17,38
781,29,04/05,07:55:23,132
782,27,04/05,08:00:09,1
783,27,04/05,08:24:07,42
784,27,04/05,08:37:59,508
785,27,04/05,08:58:18,99
786,29,04/05,09:34:12,255
787,27,04/05,09:39:21,25
788,29,04/05,09:47:03,415
789,29,04/05,10:04:10,184
790,29,04/05,10:14:29,978
791,27,04/05,12:15:38,472
792,27,04/05,15:23:44,1
793,27,04/05,15:32:14,1
794,27,04/05,15:38:40,738
795,29,04/05,16:10:53,155
796,27,04/05,17:31:42,417
797,27,04/05,17:54:22,23
798,29,04/05,17:53:23,130
799,27,04/05,18:28:26,334
800,27,04/05,19:16:25,1
801,27,04/05,19:20:57,3
802,29,04/05,19:27:05,482
803,27,04/05,19:42:59,1112
804,27,04/05,20:12:18,304
805,29,04/05,19:51:20,1675
806,29,04/05,20:23:37,1027
807,27,04/05,20:26:20,2401
808,29,04/05,21:06:04,215
809,27,04/05,21:15:28,311
810,27,04/05,21:28:26,1
811,27,04/05,21:34:29,597
812,29,04/05,22:02:15,1
813,29,04/05,22:09:30,1
814,29,04/05,22:19:53,110
815,29,04/05,22:27:22,170
816,29,04/05,22:35:08,1091
817,29,04/05,22:59:56,1
818,29,04/05,23:08:48,602
819,27,04/05,21:56:13,5272
820,27,04/05,23:33:52,1
821,29,04/05,23:27:14,1156
822,29,04/05,23:58:06,1
823,29,05/05,00:05:35,1
824,29,05/05,00:18:54,730
825,27,05/05,00:19:09,1287
826,27,05/05,00:45:10,49
827,27,05/05,00:57:50,32
828,27,05/05,01:05:37,2
829,27,05/05,01:14:09,296
830,27,05/05,01:24:13,2172
831,27,05/05,02:05:36,786
832,27,05/05,02:23:11,1698
833,29,05/05,02:51:33,1
834,27,05/05,02:57:33,758
835,27,05/05,03:16:03,1
836,27,05/05,03:21:04,528
837,29,05/05,03:23:30,426
838,29,05/05,03:40:55,343
839,27,05/05,03:41:43,376
840,27,05/05,03:52:57,1
841,27,05/05,04:06:56,1
842,29,05/05,05:15:27,993
843,27,05/05,05:15:26,998
844,29,05/05,06:04:21,11
845,27,05/05,05:46:28,3078
846,29,05/05,06:12:10,1654
847,29,05/05,06:49:09,3
848,27,05/05,06:55:12,51
849,27,05/05,07:02:15,1
850,29,05/05,07:03:27,219
851,27,05/05,07:56:46,33
852,27,05/05,10:43:47,74
853,27,05/05,11:21:08,325
854,27,05/05,11:38:08,313
855,27,05/05,14:51:16,137
856,29,05/05,14:56:28,1
857,29,05/05,15:01:32,301
858,27,05/05,15:03:51,217
859,29,05/05,15:20:26,1
860,29,05/05,15:28:16,598
861,29,05/05,15:46:11,20
862,27,05/05,15:54:18,147
863,29,05/05,16:18:38,217
864,27,05/05,16:56:36,1
865,27,05/05,17:01:11,224
866,29,05/05,18:23:04,1
