Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
270,26,02/02,04:27:18,4348
271,26,02/02,05:49:31,6230
272,26,02/02,07:40:08,174
273,26,02/02,07:47:56,1
274,26,02/02,07:53:33,2858
275,26,02/02,09:29:55,31
276,26,02/02,10:21:24,91
277,26,02/02,11:12:44,1
278,26,02/02,11:33:52,8
279,26,02/02,11:57:14,1
280,26,02/02,12:01:39,846
281,26,02/02,15:55:51,4
282,26,02/02,16:03:01,71
283,26,04/02,10:24:56,1
284,4,04/02,11:16:40,223
285,26,05/02,15:55:26,27
286,4,08/02,12:55:55,59
